variance,skewness,curtosis,entropy,class
-1.2158605050756,-1.7287095857925063,2.0335909834353028,1.1031626087453419,1
-1.1534560041447293,0.23702911258857884,-0.5222796583361534,-0.9480383967641044,1
-0.22166363796375307,1.1779907718143279,-0.09307358422541075,-1.4626715228272598,0
-0.4279360027026321,-1.267035752953959,0.6149763178242684,0.9794316656705833,1
-0.08555854249689174,0.08878225480855141,-0.9573598282101039,0.26409638115626677,1
-0.2617923688722013,1.2656863358299957,0.177363029730753,-1.5353200103732703,0
0.4889953028904687,-0.15491713148905362,0.6556431346464755,0.9369518193813923,0
0.18105106421244357,0.8536550336015205,-0.7667141560817544,-0.7418042892612745,0
-0.9313311382961434,-0.3493075468611792,-0.007417674988333108,0.45001176357086753,1
1.2602797769307148,0.6004560036335205,-0.7246552652830295,0.6617778201253659,0
-0.21476574326930983,-0.011234595515547046,-0.8147977604837692,0.27948776780346546,1
0.7117881605800047,0.17504827731882108,-0.4964692375584226,0.4912538243579639,0
-0.8604536882248001,-0.05349116168106285,-0.29838874935122534,0.015387188077715728,1
-0.7423246047725606,-0.3869878783742958,0.0608167707458978,1.4589783334628277,1
-1.4156252229850117,0.16871745065205834,-0.2735548342366944,-0.025840590568971734,1
-0.3906233847657685,-0.027436065910058136,-0.7995534093966568,0.18283576294375983,1
-0.4054528036348621,-1.1046806819837534,1.5959776953417875,-0.7405665037591802,0
-1.5927485332327445,-1.7339852746814755,2.556280530290428,-0.16928088740785127,1
0.04500925218314588,0.5645472824860223,-1.4991960974635632,-2.364541082507224,1
-0.20392423569068868,0.315909170654292,-1.345292049961338,-1.4750017707135095,1
1.1746361914278411,1.3459789170498522,-1.2561308528096191,-1.5728820396483703,0
1.1804020157392006,-0.7697765476417535,0.13023790249289785,0.6002170342500406,0
-1.3461189140608816,-0.3253610248106366,0.3670274038100817,0.3355070832001829,1
0.06903937972469516,-0.29155407004309847,-0.7164397467330885,0.7214914491744885,1
-1.2742218974954562,-1.7892778979081208,2.0736872781359867,1.0120568350777137,1
-1.5482743396115888,0.36662385739341286,-0.3777778153966384,-0.49001015385442653,1
-0.713882215334209,-1.4505105978312953,1.0031139275392513,0.4986424516627744,1
-0.6155819423185954,-0.613071569288121,-0.4288121602111737,0.44939287081982027,1
0.6044875764442206,0.3761371157448118,-1.4051284100667405,-0.455542588334563,1
1.0391393201108976,1.4981059589159598,-1.0864119320987577,-1.4066379252901335,0
0.9919228441953151,-0.16548212394799533,0.05182534211068474,0.7368828358216872,0
0.33124375603029077,1.175182743857296,-0.818334997637216,0.2388598390539468,0
-1.1232557414407192,-0.3373342858359079,-0.16816114168338392,0.5786709972293502,1
-0.5762758960984754,-0.006656659028022353,-0.6186750759887926,-0.1077248622459956,1
-1.1309552263443028,-1.482556153243968,1.4104210805374293,0.8304546590665655,1
-0.2657827411852457,0.00883004061378972,-0.8724889574122426,0.16621611222140578,1
-1.395409680429941,0.1370292806157352,-0.27199160362371955,0.06280389423487608,1
0.5017926202644613,1.0688350668664348,-0.31422735628011683,-0.5257155048763844,0
-0.18402475874878332,-0.4951003583902734,-0.5234526518180062,0.8587713827837128,1
0.4451891011102633,-0.45178525077671283,0.9657561390218814,1.170288668666623,0
0.9668204139617143,-1.080038109366892,0.5588597619512004,0.4777143552504374,0
0.824010789859632,1.2125039881589377,-1.1671750436216484,-1.0391584525721411,0
-1.0189786993218677,-0.45425120987352446,0.37896272659235686,0.9123294093166501,1
-0.25128028674356456,1.2484297276576908,-1.1542584227903527,-2.6926494548316704,0
0.5990030118553665,-1.3145680080084439,1.4640045181909325,0.14344085898286613,0
-0.6454657878347869,1.2956216156870806,0.2481305936845489,-1.958833080628389,0
0.9480463274844833,1.157926135684991,-0.9714403141693081,0.17729905317862152,0
-0.30713143614006083,0.17152547860909018,-1.1409538469164204,-0.9073819037337679,1
1.2616860755432413,-0.24084278697422856,0.07156540751540372,0.9855872681867688,0
0.6273047714324657,1.2174393100228118,-1.0486661885387518,-0.06892504746880113,0
0.562333775533734,0.8357006730277713,-0.34785963534393716,0.7830522350498138,0
-1.0437998698329631,1.8456887649427398,-0.0995273304640865,-3.0885027798284455,0
-0.3721797784624814,0.1669475421215655,-0.6851523135887305,-0.6082186693044557,1
-0.19566398921536024,-0.5937046855602285,1.6253253532729652,0.9092492277018224,0
-1.7177333224210514,-1.2596327701581478,2.1874950309375283,0.3552069155373645,1
-1.1849570930653264,0.44832896176741266,-0.44152339307872107,-1.4799053055871916,1
0.3995547111337732,1.0170652423495201,-0.5087879512063617,-1.1437989346338262,0
0.8844464727329652,-0.8888199146686496,0.28138062292694843,0.2887235519344787,0
-1.5173357701360024,-1.6987743059354212,2.0136455300668357,0.8593855148212906,1
0.7349217727560682,0.2778901739512061,-0.13491795870644277,0.935723555306237,0
0.6729391614089557,-1.0994049930947845,1.048276458679065,0.6519279039567751,0
-0.8273705133651104,-0.10737126175356508,-0.2467676795869151,0.03880989834812027,1
-1.1990552366559062,-1.6237574136045339,2.3912398909760606,0.14836343671042676,1
1.2051528713196697,1.4812067361200043,-1.1589595250717077,-1.5038993014739472,0
-0.4710179606973863,-0.31409198316028636,-0.29662903091959775,0.43954295465122944,1
0.2297441536711791,1.4308494347572331,-0.6014681288036386,-1.3734081452723648,0
1.289284685814077,1.4255567275170093,-1.1886723171606604,-1.5002335521023598,0
1.019802714188656,0.599043480479377,-0.8846068472734054,0.12127497706843456,0
-1.3770574835364682,0.5060892459259952,-0.4843467835202877,-1.7674047920159974,1
-0.1034396293551682,-0.4391082809270581,-0.10871730079758977,0.6907086758800911,1
0.34449812045335443,0.2965422869263996,0.4460333071986794,0.7824381030122362,0
-0.33721216346200605,-0.5535583949503003,1.308160695475527,0.35766820440114483,0
0.37666720121490177,-1.1219372901560583,1.4982130245974916,-0.18775245566987753,0
-1.155073247549135,-1.290265802416677,1.0416355811845295,0.7288800764792991,1
0.6321565016456826,0.28105558728458746,-0.17754508953820525,0.7491940408540585,0
-0.7961155267017053,1.7122138360518255,0.39733353890541895,-1.7821630037717404,0
-0.2765303783314807,1.0726982326012604,-1.0240424537737902,-0.653778697208474,0
0.37705393333334664,-0.1728765975681792,-0.8369111979140267,0.9418791578224225,1
-0.5498726396482875,-0.18555526925295943,-0.696106338321985,0.326890191820217,1
1.5180894700721643,-0.1841461497690671,0.06471914205711968,1.1148739638805438,0
-0.4321584142867434,-1.4709326193369816,1.0240406789567393,0.8464601777513417,1
-0.2234004167502235,-0.5165775176737535,-0.5259948983915155,0.8249131885879575,1
-1.8966145059344424,0.87972714772378,-0.34825215456354547,-2.7634412641245394,1
-2.6257100215988887,1.2096959602019057,-0.2590863932348542,-1.6270589589323547,1
-1.5317503309144007,-2.499930209603493,3.2699808834316775,-0.060308156088835246,1
1.249732537336765,0.28915632248184303,-0.14332745477770165,0.7374969678592649,0
-0.2540014745588036,-0.43699460170121956,-0.2868521074274709,1.119158606003179,1
1.8628084174677617,0.5317869563206504,-0.8197042507288728,0.7584298249850716,0
-0.8813372226208208,-1.4452178905910715,0.7923174140786858,0.34966544505875663,1
1.0808712314376263,-0.07532570634089242,-0.07567494160742491,1.2164199821869928,0
-1.0480539231358563,-0.3891015576001343,0.030122680607924366,1.0822154694791262,1
-0.8015297763599329,-2.153062174329412,2.0230477346295457,0.07142078561484196,1
0.26321406064931363,0.5085398885066776,-1.515216358635948,-2.2469514598082423,1
-0.42685666851751786,1.163916595326659,0.1980843931844926,-1.638722706932861,0
-1.0154277953252377,-0.565879681258731,-0.051621728963987014,0.6260724691034079,1
0.5301646947721868,-0.3637459160656994,0.8711179295035351,1.0619348300986542,0
0.5811781769415911,-1.4917120262190173,1.5514085072083585,0.5109546088378395,0
0.5570601557367589,1.092779887081852,-0.30366836106380535,-1.0083566364238656,0
1.5526844159403201,-0.20351473533208503,-0.13237571213293328,1.1253475335136518,0
0.19571172724803396,1.1033482832110444,-0.6284652355941388,-0.2364069473291324,0
0.17960960813460375,-0.13308599049947503,-0.8337619158032159,0.832301815892768,1
-0.9551678997784704,-1.8706256169057711,1.7447926855200218,0.4143064125489095,1
0.005348115563362794,0.2993673332346862,-1.2387413385455777,-0.39827120529534216,1
-1.3668618185956498,-2.6647359231543812,3.782309748559933,-0.4179805590594632,1
0.15023203011892183,1.191384214251807,-0.6929798770960354,-0.24069158945176733,0
0.6941742704581083,0.805067640769242,-0.48982151379842875,0.11696653137845162,0
-0.30633336167745195,1.0899548407735653,-0.7473392248348105,-1.0373017743189994,0
-1.4374580089444882,-2.521407368886973,2.6984318220892654,-0.6728691582215476,1
1.53869174474568,-0.04857285816844342,-0.3089479294167042,1.330343855514387,0
-1.2405762031907557,-0.4352349041814796,0.308560296796336,0.9578846765071988,1
0.2782262983380357,0.11764537853658798,0.14997796789761683,0.4592427869884111,0
-0.43145526498048004,-1.2934482341013134,0.5651126844030997,1.036703048709804,1
1.2459355310829427,0.6458950014836724,-0.758293249568065,0.5620499182929554,0
-0.13999987753433002,0.015177885631807178,-1.0772151154997964,0.2388598390539468,1
0.47278771138109893,0.7251324449257351,-0.07665623965644561,-0.4216939155657466,0
-1.2815346502805947,-0.24894352217148408,0.2895961414768893,0.5189573681802276,1
1.5748687765529283,0.9054248581184351,-1.058456348144098,-0.0030843801843105445,0
0.6633060159131481,1.2973745058663186,-1.0341977475369115,-0.882769015095965,0
-0.7141634750567143,-1.423383345931242,1.0048711356735442,0.9652685430985397,1
-1.4731779937026654,0.22787323961352954,-0.4671375542466477,-1.0692937688346738,1
-0.9979193775992807,-2.0146519235746236,1.6253253532729652,-0.34228521489291197,1
-0.667017314071758,-1.1508174322353495,1.1693184319815266,0.7122556650434755,1
0.13624639041734418,1.4741611387005427,-0.6323676069053606,-1.3703136815171284,0
-1.2356541580469125,-2.4034361579891255,2.419400862894469,-0.4789176914702714,1
0.21378266441900154,1.1512379236418786,-0.528537144965025,-0.3127211842467307,0
0.5179650543085178,1.2554753250771524,-1.112404919955376,-0.34166632214186476,0
-0.8337340145867935,-0.46516678036831377,0.2702440311148064,0.5959081124887108,1
1.040088571674353,0.8483793447125516,-0.5500526752119256,0.20130733120578617,0
-0.6806584106132667,1.7009476875211884,-0.21391701582958222,-2.7819128323865656,0
0.3960038071371434,0.23844163574272217,0.34728733840536274,0.5909831544044153,0
-0.6338286668161289,0.1342042343074486,-0.5007709743547111,-0.4179805590594632,1
0.10803955599659076,0.5029068142413591,-1.509556779190433,-2.346069514245198,1
-0.46609239980701167,0.2546431061372333,-1.1460429042404117,-1.0957633357256187,1
0.43365745248754467,-1.1391938983283632,1.5656715602464504,-0.4339765563173003,0
1.1966096072485704,0.18525928807166422,-0.09698508389057701,0.8378385256579063,0
1.2026215338171216,-0.8169684356711434,0.1961217970864512,0.6962501463586991,0
-1.10972011729515,1.4044369536098789,-0.6126275415006417,-2.0549042784448037,0
-0.6590365694456692,-0.2894403908172599,-0.102263554558914,1.3020176103703003,1
-0.8835521429355503,-0.4049490462885469,-0.004679168805019492,1.3371040686412108,1
-2.428125066538893,0.7765448840663002,-0.061594455648220775,-2.600910506272587,1
1.2194619597021286,1.5769860169816732,-1.205103354260542,-1.518705120364386,0
1.191265672520969,0.9413505976171882,-0.7252486082894141,0.616222552934817,0
-0.8238547668337937,1.5569213808523363,0.41826029032290724,-1.7778783616491054,0
-0.5101622825770659,-0.31409198316028636,-0.36408984865704247,0.6999444600111043,1
0.08898420979685452,0.6698398216990895,-0.03596660194937753,0.24193525995530482,0
-0.3089139196314383,-1.2659806151761654,0.7807928672239076,1.2860216131124629,1
-2.358653915080076,1.1565136125308477,-0.30679701309470175,-1.2133529584246003,1
0.2875430266460248,-0.14504989143155622,0.9820046090428755,0.3527456266735842,0
-1.4407628106839259,-1.4392274309494035,2.0930393884980694,0.47155399202078224,1
1.3044375533640518,0.8392234717375023,-0.6010801737610026,0.9117152772790723,0
0.28132015528559434,0.5169980090802826,0.14783280472068785,0.6543891928205554,0
0.36460819061248567,1.1339813154695737,-0.21333051908865588,-0.4875345828502373,0
-1.074000132536973,0.20850635588563707,-0.4988152245221279,-0.8957181557332617,1
-0.09302247238287699,-0.07005001745192345,-0.6327555619479968,0.2708708764234996,1
1.7929856913558129,1.4322619579113764,-1.4043524999814683,-1.5229897624870208,0
-1.2835386258034454,-2.539378747811977,3.2688170183037695,0.2345466326504943,1
-0.9642033683639541,-1.5174097366136725,1.4012242639384678,0.8415328393103115,1
1.4538919384103224,-0.8947933559590628,0.28391374114651347,0.8126019835555863,0
-0.4979591263668658,-1.6656736127449547,1.2385341757647783,0.7122556650434755,1
1.0809063889029396,-0.9669852019816637,0.4759514872513806,0.4900255602828085,0
1.8331706742087621,0.6715927118783276,-0.8587964264956746,0.4327732200974662,0
0.5042888003016961,0.7677293781163456,-0.28782975413491385,0.8261462133765823,0
1.2390798253468753,-0.28134135745512984,-0.10558855748315396,1.1123983928763548,0
-0.7645792803157949,-0.3718449494278294,0.01604219464872018,0.5614343580413368,1
-1.4997570374794191,-1.731874999125888,2.0423998449916287,0.7307272333055017,1
-1.2681748134615913,-2.100934964436148,1.7385397630681223,-0.5657531051556733,1
0.33025934700152204,-1.1511748176116992,1.595019218177628,-0.4543048028324684,0
0.22454084880483047,0.29162398341378015,0.1335469307977352,0.3428957105049934,0
-0.913260201125176,-0.4031876469336814,0.07998631402909306,1.379569632789993,1
-0.9739419862557013,-1.1279277497977263,1.1399935949352102,0.602678323113821,1
1.0021536666014466,1.347391440203995,-1.1808447536533555,-1.2182564932982827,0
-0.30116873002294775,-0.38663559850332274,-0.41805895926469555,0.8476884418264972,1
0.13906250338892884,0.25287319760674043,-1.3355247112408528,-1.210258494669364,1
-0.09076887885630301,1.2663840882314399,-1.1503560514791307,-2.4279537859222216,0
1.5183355723293566,0.20146075846617534,-0.15232116550140076,0.9338763984800342,0
1.0572102572818651,1.4132354412085786,-1.2846797797706635,-1.8203439257978875,0
1.556657209520708,0.9733961530298609,-0.8435520754085623,0.14344085898286613,0
0.9604217552747178,-0.9518558877162012,0.8961524401959937,0.7461138592392308,0
1.140392820212817,-0.9500859791857085,0.6026530399993572,1.1708599542829743,0
0.34175583815892746,0.9790292272951794,-0.9450365503851925,0.05723385947545061,0
1.1910195702637767,-1.1360284849949818,0.4659787605671469,0.29364612966203923,0
0.021822903809112608,-0.32500193759916157,-0.02542335314362011,0.28193953524030657,0
1.4511496561158954,-0.7736567317278338,0.3382730888852887,1.1203963915052737,0
-2.121235551820263,0.7557654771842645,-0.104023044781693,-2.604004970027823,1
0.028066869648730973,1.512554539131233,-0.6257267294108251,-1.5107071217354675,0
0.23058793283869514,0.3275327045612784,-1.4364158432110987,-1.398021033910168,1
0.25178788442253447,1.1730724683017084,-0.814021850398497,0.16560198018382807,0
0.5615954687621575,0.9733961530298609,-0.41786269965489137,-0.32933607425561523,0
0.22756439082176277,0.7684441488690446,0.0449790766524007,0.8809325039846749,0
0.6554659011483119,1.4614824670157625,-0.9954935268127458,-0.9745079636550492,0
1.2350718743011742,-0.693721535884327,0.25360760605117616,1.0926890391122341,0
1.7995952948346883,1.395638466011179,-1.2886049719667463,-1.2662920922064902,0
-2.0918439108184557,0.9107175653586589,-0.2839200801405365,-3.051559643304393,1
0.9815513919279308,0.8843050842113047,-0.6114408554878725,0.6556222176091804,0
1.0944771705138217,1.1540459515989105,-0.9495322647027992,0.3367401079888078,0
1.161311512074151,1.4058494767640222,-1.2322830281299295,-1.6227267096750237,0
-1.4439269825621106,-2.645369039426489,3.708780857537963,-0.6371638071995896,1
1.6867749886447372,0.575813431016659,-0.9684964200222459,0.2985734681030695,0
-0.451118835330134,-0.6401818028369195,0.2393445530130844,1.088404396989599,1
0.9569060087434014,1.0131850582634396,-1.1155542020661868,-0.02893505432420818,0
-0.06237570986938976,0.457484834742462,0.16054403758823518,0.4592427869884111,0
-1.8474292119613225,0.21027626441612984,-0.06355705174626218,-0.06773486910140256,1
0.023232718168170567,1.3998590171223542,-0.6949424731940768,-1.5414613307490472,0
-0.7936896615950968,-1.398383387938031,1.0828957410131212,0.6174555777234421,1
1.7204558404147505,0.20745121810784325,-0.5721432917573221,1.2946385044924287,0
1.1183139319961486,1.3618230020680135,-1.2396998157097374,-1.5291786899974935,0
-1.0900319367197768,-0.5003760472792423,0.579969080447576,0.9197180366214606,1
0.8583244760052825,0.06201238828484763,-0.0017580955428182716,0.5318850856069113,0
0.19518436526833652,0.308165820833386,-1.2580934489076603,-0.37303942390649186,1
-0.9805164322692634,-0.3729017890407488,-0.004291213762383389,1.2047562341864866,1
1.0636792308994878,1.2723745478731077,-1.1376448186115833,-0.043693266079950804,0
0.5928504554255624,-0.08625148784643454,-0.04457007554195448,0.9578846765071988,0
0.29299243376956563,-1.0733498973237798,1.5373280212491545,-0.2763969404737255,0
1.2749404399663051,0.7205545084382103,-0.8632921408132811,0.4561673660870531,0
0.23044730297744243,0.34514669810993287,-1.3482359441084002,-1.2915238735953407,1
-0.17628065902171747,1.102990897834695,-0.19299482858906622,-1.2669109849575377,0
0.22306423526167748,-0.1788636535395962,0.9360433469329286,0.27825474301484054,0
1.228427113356986,-0.932471985637054,0.5029257731570198,0.6771692067725646,0
0.866867740076382,1.2040628859365874,-0.9712349262055594,0.05542478835700472,0
-0.7219332748909241,-2.0481100021414393,1.8853921571483145,-0.037551945704174056,1
-0.34279868470026814,0.07715872090156493,-0.9892177834759855,0.052949217352815686,1
-0.8791926172367176,1.662571305441753,0.2968303619778093,-1.9311257282353493,0
-0.7933029294766519,-1.3117599800514121,1.030681556451275,1.1265377118810502,1
-0.9253192117275921,-0.11970956641325053,-0.4356561435809716,0.1631359306065782,1
-2.5528285960046944,1.1797606803448206,-0.3230266330648007,-1.2238265280577083,1
1.060550216486616,-0.1982322391026142,0.07743037492466705,0.8563100939199325,0
-0.7027724562952483,-0.6982994723718516,0.05748492155619953,0.9751184592671306,1
-0.8777511611588779,-0.15069147487250206,-0.37406257534127624,0.2160798251019376,1
0.2647609891230929,0.4331826291506953,-0.6131980636221653,-0.284394939102644,0
1.4560013863291121,0.9783314748937352,-0.7522228941950532,0.3712124342221409,0
1.4560365437944256,-1.142716697038094,0.47964847059885396,0.42969303848263857,0
-0.06162334011168801,0.24266218685389732,-1.3376698744177817,-1.3604590046350677,1
-0.8919547771453972,0.3338805495792959,-0.45364584711685596,-0.009844593311134598,1
1.2057857056953067,-0.16266388498021062,-0.12963948803810577,0.8716967198536617,0
-0.9583320716566553,-0.07110515522971723,-0.4747642939671761,-0.008606807809040082,1
1.1490063992145427,1.343511256117915,-1.2006076399429355,-1.1320875794986243,0
1.2776124073301058,-0.946920565852327,0.5647247293604636,1.3253927135060086,0
-0.6381530350496484,-0.27782026058052445,-0.13491795870644277,1.394946737296783,1
-1.9604253054778393,-1.203642394530058,2.0705608169100373,0.13666636371563332,1
-1.229396129221169,-0.26760754799255587,-0.20609401649924966,0.5823648348104086,1
0.6835215584682188,0.18386378326877564,-0.2631918704213385,0.522651205761286,0
0.38162440382405827,0.48001713180373573,0.005088169915465718,0.5885209133979411,0
0.7808725799203767,0.16766231287426453,-0.19221207223833572,0.792288019180827,0
-0.6669469991411316,1.8069549974869548,-0.1511481720195481,-3.044180537426522,0
-0.9586836463097871,-0.5341915112224078,0.37542548943891013,0.7227244739631136,1
1.0570696274206126,0.8402786095152961,-0.46264183992904123,0.32627129906916974,0
0.7032800539742183,0.8434440228486775,-0.31559615295407645,0.7633524027126322,0
-1.1330646742630928,1.6284154744734929,0.1724565394856494,-1.337083901499359,0
-0.9010957181268203,-2.170318782501717,1.8574137523087941,-0.12248307400173822,1
1.298777201448632,-0.28204591719707606,-0.08955460377985273,1.0126709671152914,0
0.4363294198513453,-0.3507166663450716,0.8738564356868486,1.1647186339071975,0
0.6260742601465047,0.3145136658514035,-0.164836138759144,0.36012949326492516,0
0.9620741561444368,0.807535301701179,-0.45364584711685596,0.963421386272337,0
-0.026237351273985954,0.6219501812682553,0.15506702522160795,0.3570540723635672,0
0.010839711645279386,0.34198128477655143,-1.4080723042138028,-1.5174673348622914,1
-1.5482391821462758,0.32858784233907223,-0.38032006197014784,-1.2687676632106795,1
0.5581851946267803,0.10074615574063261,0.13336436371884758,0.5300384048520557,0
-1.0000991404486972,1.7146814969837625,0.39480042068585386,-2.0419551378075074,0
-0.07345031144303721,0.8931035718100044,-0.3807102991012701,-0.013557949817418249,0
1.7167291490915548,1.3801347480181123,-1.1779236803911546,-1.052059986074742,0
1.0583704536371996,0.7568206149620582,-0.7148879265625442,0.5398878449492994,0
-0.8628795533314085,1.588966936265009,0.12651809826056354,-1.0883842298477475,0
0.12207090040307546,-0.31937434324294717,1.198255313985207,0.2967263112768669,0
-0.9971459133623912,-0.07604047709359144,-0.4962729779486184,-0.06278372709302438,1
-0.3187685571587189,0.6965926698715386,0.00860258618405154,-0.0037032729353577492,0
-0.012251711572408338,0.2511203074275024,-1.3372819193751457,-1.3752648235255065,1
-1.564376458725019,-2.5126088812882736,2.6714575361836266,-1.0274470974369392,1
0.37322176961421155,1.0258637299482198,-0.24265992031194472,-0.4955801886138519,0
-0.699116079902679,-2.11186074594169,1.954402512967818,0.3102657803843933,1
1.0112242926522435,0.23527622240934076,-0.1012868206868655,0.6691664474301764,0
0.8995641828176268,-1.0715799887932869,0.5637434313114429,0.16067464174279789,0
-0.7742124258116025,0.15321373265899155,-0.807175584940213,-0.36813588903280964,1
0.22313455019230383,-0.9574889619815197,0.9639989308875885,0.246862598396335,0
1.6712002315110042,0.3571276173932688,-0.6642483830561033,1.030514121199331,0
-0.9742232459782066,-0.337686565706881,0.33300146448241,0.7812050782236113,1
1.1070987005612485,0.9181035298032154,-0.8267330832660444,0.00491361844460813,0
-0.16285785518233833,0.8251322768985787,-0.06451552891042195,0.10526945838365816,0
1.4242893526166363,-0.7328126887164614,0.2938864678307473,1.319251393130232,0
-0.1124504877149328,-0.2014010561062465,-0.4256834168967379,0.5522000973386338,1
0.5011597858888243,-0.32078296626749675,0.7901722509017568,0.387832084944495,0
0.8465115676600585,1.5224081645077265,-1.0719434910969177,-1.4128268528006063,0
-1.5438093415168168,0.5127774579691075,-0.5195434342413259,-1.8689508103224464,1
-1.1628430473833447,0.014122747854013391,-0.40554398600695235,-0.4561614810856101,1
-1.546200049158112,-1.653692693461619,1.932311896422421,0.7756636077450033,1
-0.5180938067517162,1.2808326684467126,0.08603384851724395,-1.765548113762856,0
1.1565652542568736,1.4530413647934122,-1.2582760159865478,-1.8178683547936987,0
1.3458178900376487,-0.930719095457816,0.532843953209721,0.9061738068004644,0
-0.9726411600391142,-1.9079638795586675,1.8300515113605185,0.14036067736803856,1
-0.10465959340153508,1.285053219557888,-0.330457113175525,-0.335477394631392,0
0.6356019332463728,-0.7680236574625154,0.4106381147793509,0.5084923678313652,0
0.5926746680989967,0.45360465065638156,-1.4444487946821518,-0.7479456096370514,1
1.7051623430035232,0.31837683158622915,-0.7047098119145618,1.0631726156007486,0
1.4582163066438418,0.9793866126715289,-0.8621282756853729,-0.04002751670836309,0
0.3987109319662572,0.19230488549112595,-0.25673812418266273,0.47955675136317044,0
0.14713465742483187,1.2843554671564439,-0.46009959335553174,-0.24683290982754416,0
-1.0519212443203045,-1.5885464448584796,1.2649379395488936,0.2425493919928825,1
-0.9287998007935956,-0.053848547057412356,-0.3281106697941224,-0.28134808248210363,1
0.8292492521912938,1.381189885795906,-1.0402681029099232,-0.9308046140041726,0
-1.1399203799991602,-0.24330874607104017,0.24774263864191282,0.6531609287454,1
-0.4554361720705909,1.3072451495940671,-1.1730400110309118,-3.0226145054092592,0
-1.4343641519969295,-2.446747861932435,3.088714594981177,0.3256571670315921,1
0.5292506006740443,0.7244176741730362,-0.222324229812355,0.8206047428979746,0
-0.5634434212591696,0.07186601366134127,-0.8848122352371539,-0.1385266783942714,1
0.37076074704228984,-0.16829866108065455,-0.7584986375318136,0.8612326716474932,1
0.7389648812670823,1.042065200342731,-0.36272059556538566,-0.2887271883599749,0
-0.8193194538083952,-1.4920523932441119,0.9389872410799908,0.5768243164744946,1
1.1073448028184405,0.6469501392614662,-0.700419485560704,0.43646753374987146,0
-0.3224284492978195,0.2063960803300495,-0.9845395020794914,-0.7307118268771197,1
-0.004506521963917766,1.4192259008502466,-0.5592266709260262,-1.3623156828882097,0
0.1340877220471158,0.06448004921678471,-1.0173787553943938,0.49310098118416656,1
-0.6304183926807517,0.23597397481078508,-0.7121494203792307,-1.002834208799136,1
0.4612560627583804,0.8290124609846591,-0.30660146093232826,0.7374969678592649,0
-1.4272271865383568,0.0018014615455826798,-0.2663206137357743,-0.6125033114270906,1
-0.6209258770461967,-0.05032574834768149,1.2903604052839883,0.7516553297178388,0
-0.3543901010140192,-0.018977945336453063,-0.8216440259420533,0.22531560923295074,1
0.9243501958634092,-1.0201675496527218,0.7340556950286887,1.0206737264576793,0
1.285663466886821,-0.9078294130201926,0.5224832714828511,1.0674572577233838,0
1.3184302245586923,1.6016456079497892,-1.243237052863184,-1.519324013115433,0
0.13216109294795425,0.8008300713068122,-0.18145658920337152,0.33920139685258816,0
